"name","lat","lon"
"Bohot Airport","43.30638885498047","24.691389083862305"
"Byala","43.4634836","25.7116132"
"Bazan","43.7284294","26.1196959"
"Daskal Atanasovo","42.3213889","25.8936111"
"Dolna Banya Airport","42.308528900146484","23.820417404174805"
"Gorski Izvor","42.0358333","25.4083333"
"Gorna Oryahovitsa Airport","43.15140151977539","25.712900161743164"
"Grivitsa Airfield","43.415062","24.730515"
"Ihtiman Airfield","42.42189","23.767221"
"Kainardzha Airport","43.97041702270508","27.46955680847168"
"Kalvacha Airport","42.58625030517578","25.426250457763672"
"Lesnovo Airport","42.634498596191406","23.64644432067871"
"Luabo Airport","-18.4139","36.1068"
"Maritsa Airfield","42.2652","24.7205"
"Montana","43.3826194","23.2632026"
"Plovdiv International Airport","42.067799","24.8508"
"Graf Ignatievo Air Base","42.290401458740234","24.714000701904297"
"Dolna Mitropoliya Air Base","43.451401","24.5028"
"Primorsko Airport","42.2596","27.703846"
"Erden Airport","43.499168","23.304722"
"Slanchev Bryag","42.7263814","27.6250285"
"Sofia Airport","42.696693420410156","23.411436080932617"
"Sliven Airfield","42.64630126953125","26.359399795532227"
"Stryama Airfield","42.540279","24.825222"
"Stara Zagora Airport","42.3766667","25.655"
"Bukhovtsi Airfield","43.3065986633","26.700899124099998"
"Vidin Smurdan Airfield","44.0224","22.816099"
"Vratsa Airport","43.2559","23.5327"
"Balchik Air Base","43.42380142211914","28.181299209594727"
"Varna Airport","43.232101","27.8251"
"Izgrev Airport","43.2772216796875","27.70194435119629"
"Ercan International Airport","35.154701232910156","33.49610137939453"
"Larnaca International Airport","34.875099182128906","33.624900817871094"
"Loncopue Airport","-38.081902","-70.643898"
"Paphos International Airport","34.71799850463867","32.48569869995117"
"RAF Akrotiri","34.590401","32.9879"
"Dubrovnik Airport","42.5614013671875","18.268199920654297"
"LoÅ¡inj Island Airport","44.5657997131","14.3930997849"
"Osijek-Äepin Airfield","45.5427778","18.6319444"
"Slavonski Jelas Airport","45.15610122680664","17.988100051879883"
"Osijek Airport","45.46269989013672","18.810199737548828"
"Vinkovci Sopot Airport","45.2510986328125","18.759199142456055"
"Pula Airport","44.89350128173828","13.922200202941895"
"Medulin Campanoz Airport","44.843299865722656","13.904199600219727"
"Unije Airport","44.628299713134766","14.241100311279297"
"Vrsar Crljenka Airport","45.141700744628906","13.630599975585938"
"Grobnicko Polje Airport","45.37950134277344","14.503800392150879"
"Rijeka Airport","45.21689987182617","14.570300102233887"
"OtoÄac Airport","44.847774505615234","15.286617279052734"
"Bol Airport","43.285701751708984","16.67970085144043"
"Hvar Airport","43.181702","16.633301"
"Split Airport","43.53889846801758","16.29800033569336"
"Sinj Glider Airport","43.70029830932617","16.67140007019043"
"VaraÅ¾din Airport","46.294647216796875","16.382932662963867"
"Äakovec Pribisla Airport","46.39189910888672","16.50029945373535"
"Daruvar Blagorod Airport","45.55939865112305","17.033100128173828"
"Lansdowne Airport","-17.6128","126.743"
"Zagreb Airport","45.7429008484","16.0687999725"
"BuÅ¡evec Velika Glider Airport","45.647499084472656","16.124399185180664"
"Zadar Airport","44.108299","15.3467"
"Zvekovac","45.823056","16.5"
"IvaniÄ-Grad Airstrip","45.719874","16.343272"
"Bjelovar Brezova Airport","45.860801696777344","16.835800170898438"
"Aerodrom Zabok-GubaÅ¡evo","46.013233","15.860129"
"LuÄko Airport","45.76689910888672","15.848600387573242"
"Sisak","45.465556","16.486389"
"AerÃ³dromo forestal de Mojados","41.465728","-4.713068"
"Jayena Airfield","36.930698","-3.83538"
"Albacete-Los Llanos Airport","38.9485015869","-1.8635200262099998"
"Alicante International Airport","38.28219985961914","-0.5581560134887695"
"AlmerÃ­a International Airport","36.84389877319336","-2.3701000213623047"
"Ampuriabrava Airfield","42.259998","3.109722"
"Asturias Airport","43.5635986328125","-6.0346198081970215"
"La AxarquÃ­a-Leoni Benabu Airport","36.801666259765625","-4.135556221008301"
"CÃ³rdoba Airport","37.84199905395508","-4.848879814147949"
"Bilbao Airport","43.30110168457031","-2.9106099605560303"
"Beas De Segura Airport","38.27111053466797","-2.9488890171051025"
"Burgos Airport","42.357601","-3.62076"
"Barcelona International Airport","41.2971","2.07846"
"Badajoz Airport","38.891300201416016","-6.8213300704956055"
"La Nava - Corral De AyllÃ³n Airfield","41.410801","-3.44833"
"La Cerdanya Airport","42.38639831542969","1.86667001247406"
"Calaf-Sallavinera Airport","41.744202","1.55694"
"CastellÃ³n-Costa Azahar Airport","40.213889","0.073333"
"Santa Cilia De Jaca Airport","42.569199","-0.727778"
"CastejÃ³n de los Monegros Airport","41.6077995300293","-0.21832700073719025"
"Castellon De La Plana Aerodrome","39.999199","0.026111"
"A CoruÃ±a Airport","43.302101","-8.37726"
"El CastaÃ±o Airport","39.010700225799994","-4.38636016846"
"Cuatro Vientos Airport","40.370701","-3.78514"
"Lleida-Alguaire Airport","41.728185","0.535023"
"El ManantÃ­o Airport","38.77750778198242","-6.991124153137207"
"E. Castellanos-VillacastÃ­n Airport","40.78390121459961","-4.462779998779297"
"Fuentemilanos Airport","40.888610839799995","-4.23750019073"
"Armilla Air Base","37.1332016","-3.63568997"
"Altarejos-Guadalcanal Private Airfield","38.1717","-5.73953"
"Girona Airport","41.901000977","2.7605500221"
"Federico Garcia Lorca Airport","37.18870162963867","-3.777359962463379"
"Getafe Air Base","40.29410171508789","-3.723829984664917"
"AerÃ³dromo de Guadalupe","39.345699","-5.19735"
"Garray Airport","41.82310104370117","-2.478610038757324"
"Huesca/Pirineos Airport","42.0760993958","-0.316666990519"
"Hinojosa del Duque Airport","38.51209","-5.107215"
"Ibiza Airport","38.872898101800004","1.3731199502899998"
"Igualada/Odena Airfield","41.585602","1.65306"
"La Perdiz - Torre De Juan Abad Airport","38.5130996704","-3.36433005333"
"Madrigalejo Del Monte Airport","42.1343994140625","-3.731029987335205"
"Jerez Airport","36.744598388671875","-6.060110092163086"
"La Juliana Airport","37.29499816894531","-6.162499904632568"
"La Calderera Airport","38.74789810180664","-3.5145599842071533"
"San Javier Airport","37.775001525878906","-0.8123890161514282"
"Alhama De Murcia Airport","37.7489013671875","-1.3021600246429443"
"AerÃ³dromo de Linares","38.133211","-3.642554"
"Sabadell Airport","41.52090072631836","2.1050798892974854"
"Almansa Airport","38.89500045776367","-1.1131800413131714"
"Leon Airport","42.5890007019043","-5.65556001663208"
"LogroÃ±o-Agoncillo Airport","42.4609534888","-2.32223510742"
"Lillo Airport","39.71689987182617","-3.3205599784851074"
"Adolfo SuÃ¡rez MadridâBarajas Airport","40.471926","-3.56264"
"MafÃ© - GibraleÃ³n Airport","37.3643","-6.92094"
"MÃ¡laga Airport","36.67490005493164","-4.499110221862793"
"Menorca Airport","39.86259841918945","4.218649864196777"
"Moron Air Base","37.17490005493164","-5.615940093994141"
"Los MartÃ­nez Del Puerto Airport","37.8368166667","-1.09766666667"
"La Morgal Airport","43.4291992188","-5.8305602073700005"
"Manresa Airport","41.76530075073242","1.8616700172424316"
"Casarrubios Del Monte Airport","40.235001","-4.02639"
"Muchamiel Airport","38.44060134887","-0.4752779901028"
"La Mancha-Toledo Airport","39.56209945678711","-3.2507500648498535"
"Benabarre Airport","42.0228","0.482222"
"La Caminera","38.6686679","-3.3031456"
"La Centenera","38.11489","-4.11547"
"Lekoni Airport","-1.5724","14.2878"
"OcaÃ±a Airport","39.9375","-3.5033299922943115"
"AerÃ³dromo de los Oteros","42.3330555556","-5.4519444444"
"Ontur Airport","38.61690139770508","-1.524999976158142"
"Palma De Mallorca Airport","39.551700592","2.73881006241"
"Casas de los Pinos Airport","39.29819869995117","-2.3787200450897217"
"Pamplona Airport","42.77000045776367","-1.6463299989700317"
"Palma Del RÃ­o Airport","37.715301513671875","-5.213560104370117"
"Los Pozuelos De Calatrava Airport","38.9122009277","-4.19111013412"
"AerÃ³dromo Requena El Rebollar","39.474701","-1.03444"
"Alcantarilla Air Base","37.951099","-1.23032"
"Robledillo De Mohernando Airport","40.865299224853516","-3.2477800846099854"
"Rozas Airport","43.11690139770508","-7.470280170440674"
"Reus Air Base","41.14739990234375","1.1671700477600098"
"Rota Naval Station Airport","36.645198822","-6.34946012497"
"Salamanca Airport","40.95209884643555","-5.501989841461182"
"Son Bonet Airport","39.598899841308594","2.70278000831604"
"San Enrique Airport","38.73080062866211","-4.3130598068237305"
"SangÃ¼esa Airport","42.56560134887695","-1.2847199440002441"
"San Luis Airport","39.86220169067383","4.25832986831665"
"San Sebastian Airport","43.35649871826172","-1.7906099557876587"
"Sotos Airport","40.204200744628906","-2.143889904022217"
"Santiago de Compostela Airport","42.89630126953125","-8.415140151977539"
"Pirineus - la Seu d'Urgel Airport","42.3386","1.40917"
"Matilla De Los CaÃ±os Airport","41.530601501464844","-4.925000190734863"
"Morante Airport","39.03689956665039","-6.6905598640441895"
"TomÃ¡s FernÃ¡ndez Espada Airport","36.8717934415","-5.64877510071"
"El Tietar Airport","40.243900299072266","-4.794439792633057"
"Teruel Airport","40.403","-1.2183"
"TorrejÃ³n Airport","40.496700286865234","-3.4458699226379395"
"Santo Tome Del Puerto Airport","41.204200744628906","-3.594719886779785"
"Torozos Airport","41.785301208496094","-4.864729881286621"
"El Carrascal Airport","41.82469940185547","-4.893060207366943"
"Valencia Airport","39.4893","-0.481625"
"Valladolid Airport","41.7061004639","-4.85194015503"
"AerÃ³dromo Virgen de La Estrella","38.4205555556","-6.3569444444"
"Villaframil Airport","43.5525016784668","-7.087779998779297"
"Viso del MarquÃ©s Airport","38.5055999756","-3.4261500835399996"
"Vitoria/Foronda Airport","42.8828010559082","-2.7244699001312256"
"Vigo Airport","42.2318000793457","-8.62677001953125"
"Santander Airport","43.427101135253906","-3.82000994682312"
"Zaragoza Air Base","41.66619873046875","-1.0415500402450562"
"Sevilla Airport","37.417999267578125","-5.8931097984313965"
"AÃ©rodrome privÃ© de Soucelles","47.580399","-0.412269"
"AÃ©rodrome du Plan-de-Dieu - Orange","44.18","4.91889"
"St Aubin Airport","49.88249969482422","1.085279941558838"
"Calais-Dunkerque Airport","50.962100982666016","1.954759955406189"
"CompiÃ¨gne Margny Airfield","49.434399","2.80611"
"Eu Mers Le Treport Airfield","50.069199","1.42667"
"Laon - Chambry Airfield","49.595798","3.63167"
"AÃ©rodrome de PÃ©ronne Saint-Quentin","49.8685","3.02958"
"AÃ©rodrome de Nangis Les Loges","48.596199","3.00679"
"Argentan Airfield","48.710602","0.003889"
"Dunkerque les Moeres Airfield","51.0406","2.55028"
"AÃ©rodrome de La FlÃ¨che - ThorÃ©e-les-Pins","47.692778","0.001944"
"Berck sur Mer Airfield","50.4231","1.59194"
"AÃ©rodrome de Bagnoles - Couterne","48.545799","-0.387444"
"Rethel Airfield","49.481899","4.36472"
"Albert-Bray Airport","49.9715003967","2.69765996933"
"Montdidier Airfield","49.6731","2.56917"
"AÃ©rodrome de Falaise-Mont d'Eraines","48.9272","-0.144722"
"Le Touquet-CÃ´te d'Opale Airport","50.517398834228516","1.6205899715423584"
"AÃ©rodrome de Vauville","49.624199","-1.82917"
"Valenciennes-Denain Airport","50.325802","3.46126"
"AÃ©rodrome de Villerupt","49.4114","5.89056"
"AÃ©rodrome de Mortagne Au Perche","48.540298","0.533889"
"AÃ©rodrome d'Amiens-Glisy","49.873004","2.387074"
"Agen-La Garenne Airport","44.17470169067383","0.5905560255050659"
"Cazaux (BA 120) Air Base","44.53329849243164","-1.125"
"Bordeaux-MÃ©rignac Airport","44.828300476100004","-0.715556025505"
"Bergerac-RoumaniÃ¨re Airport","44.82529830932617","0.5186110138893127"
"Toulouse-Francazal (BA 101) Air Base","43.54560089111328","1.3674999475479126"
"Cognac-ChÃ¢teaubernard (BA 709) Air Base","45.65829849243164","-0.3174999952316284"
"La Rochelle-Ãle de RÃ© Airport","46.17919921875","-1.1952799558639526"
"Poitiers-Biard Airport","46.58769989013672","0.30666598677635193"
"AÃ©rodrome de Saint-Junien","45.903301","0.92"
"MontluÃ§on-GuÃ©ret Airport","46.222599029541016","2.363960027694702"
"Limoges Airport","45.86280059814453","1.1794400215148926"
"Mont-de-Marsan (BA 118) Air Base","43.911701","-0.5075"
"Niort-SouchÃ© Airport","46.313477","-0.394529"
"Toulouse-Blagnac Airport","43.629101","1.36382"
"Pau PyrÃ©nÃ©es Airport","43.380001068115234","-0.41861099004745483"
"AÃ©rodrome de Muret - Lherm","43.448898","1.26333"
"Biscarrosse Parentis Airport","44.36940002441406","-1.130560040473938"
"Tarbes-Lourdes-PyrÃ©nÃ©es Airport","43.1786994934082","-0.006438999902456999"
"AngoulÃªme-Brie-Champniers Airport","45.72919845581055","0.22145600616931915"
"PÃ©rigueux-Bassillac Airport","45.19810104370117","0.815555989742279"
"Dax Seyresse Airport","43.68920135498047","-1.0688899755477905"
"Biarritz-Anglet-Bayonne Airport","43.4683333","-1.5311111"
"AÃ©rodrome de ChÃ¢tellerault-TargÃ©","46.781399","0.551944"
"AÃ©rodrome de BagnÃ¨res de Luchon","42.799999","0.6"
"Cahors-Lalbenque Airport","44.35139846801758","1.4752800464630127"
"AÃ©rodrome d'Andernos","44.755","-1.065"
"AÃ©rodrome de GuÃ©ret Saint-Laurent","46.17667","1.95444"
"Figeac Livernon Airport","44.673301696777344","1.7891700267791748"
"AÃ©rodrome de Saint-Girons - Antichan","43.007801","1.10315"
"Arcachon-La Teste-de-Buch Airport","44.596401","-1.11083"
"Albi-Le SÃ©questre Airport","43.91389846801758","2.1130599975585938"
"Jonzac Neulles Airport","45.48419952392578","-0.42138901352882385"
"Castres-Mazamet Airport","43.55630111694336","2.289180040359497"
"Toulouse-Lasbordes Airport","43.587832","1.498507"
"Millau-Larzac Airfield","43.9893","3.183"
"Nogaro Airfield","43.769699","-0.032778"
"Oloron Herrere Airfield","43.1647","-0.560278"
"Pons Avy Airfield","45.57","-0.515"
"Graulhet-Montdragon Airport","43.77109909057617","2.0108299255371094"
"Rodez-Marcillac Airport","44.407901763916016","2.4826700687408447"
"Bordeaux LÃ©ognan Saucats Airport","44.700298","-0.595556"
"AÃ©rodrome de Thouars","46.961899","-0.152778"
"Ussel-Thalamy Airport","45.534698486328125","2.4238901138305664"
"Villefranche De Rouergue Airport","44.369998931884766","2.028059959411621"
"Villeneuve-sur-Lot Airport","44.39690017700195","0.7588890194892883"
"Castelsarrasin Moissac Airport","44.08689880371094","1.1283299922943115"
"Royan-MÃ©dis Airport","45.62810134887695","-0.9725000262260437"
"Mimizan Airport","44.145928","-1.16432"
"Aire-sur-l'Adour Airport","43.70940017700195","-0.245278000831604"
"AÃ©rodrome Morin - VÃ©drines","44.0257","1.37804"
"Montendre Marcillac Airport","45.27439880371094","-0.45222198963165283"
"Ãgletons Airport","45.4213981628418","2.06889009475708"
"Ste Foy La Grande Airport","44.853599548339844","0.1766670048236847"
"Gaillac Lisle Sur Tarn Airport","43.88389968869999","1.87556004524"
"Auch-Lamothe Airport","43.687801","0.601667"
"Libourne-Artigues-de-Lussac Airport","44.982498","-0.134722"
"Pamiers-Les Pujols Airport","43.090599060058594","1.69582998752594"
"Soulac Sur Mer Airport","45.494998931884766","-1.0822199583053589"
"Loudun Airport","47.037200927734375","0.10138899832963943"
"Marmande-Virazeil Airport","44.4989013671875","0.20051400363445282"
"Rochefort-Saint-Agnant (BA 721) Airport","45.88779830932617","-0.9830560088157654"
"St Pierre d'OlÃ©ron Airfield","45.959202","-1.31611"
"Castelnau Magnoac Airport","43.27939987182617","0.5216670036315918"
"La RÃ©ole Floudes Airport","44.56809997558594","-0.05611100047826767"
"Sarlat Domme Airfield","44.793301","1.24472"
"AÃ©rodrome de Tarbes LaloubÃ¨re","43.216099","0.078611"
"Lesparre St Laurent Medoc Airport","45.19779968261719","-0.8822219967842102"
"CouhÃ© VÃ©rac Airfield","46.2728","0.190556"
"Chauvigny Airfield","46.583599","0.6425"
"Fumel Montayral Airport","44.463600158691406","1.0077799558639526"
"Bordeaux Yvrac Airport","44.877201080322266","-0.47916701436042786"
"Condat sur VÃ©zÃ¨re","45.099998","1.217"
"Belle Ile Airport","47.326698303222656","-3.1983299255371094"
"Dinan - TrÃ©livan Airport","48.444400787353516","-2.1013898849487305"
"Ouessant Airport","48.463199615478516","-5.06358003616333"
"Pontivy Airport","48.05849838256836","-2.92182993888855"
"Amboise Dierre Airport","47.3414","0.9425"
"Argenton Sur Creuse Airfield","46.596901","1.6025"
"Aubigny-sur-NÃ¨re Airport","47.480556","2.394167"
"Briare Chatillon Airport","47.614399","2.78194"
"ChÃ¢teauroux Villers Airfield","46.8419","1.62111"
"Issoudun Le Fay Airfield","46.888599","2.04139"
"Le Blanc Airport","46.62080001831055","1.087499976158142"
"Montargis Vimory Airport","47.960601806640625","2.6858301162719727"
"Tours Sorigny Airport","47.26750183105469","0.7011110186576843"
"Pouilly Maconge Airport","47.221401","4.56111"
"Quiberon Airport","47.482200622558594","-3.0999999046325684"
"Redon Bains-sur-Oust Airport","47.69940185546875","-2.036669969558716"
"Guiscriff Scaer Airport","48.0525016784668","-3.664720058441162"
"Til ChÃ¢tel Airfield","47.547501","5.21194"
"Bar Le Duc Airfield","48.868301","5.18583"
"Gray St Adrien Airfield","47.432023","5.619518"
"Saulieu Liernais Airfield","47.239399","4.26583"
"Nancy Azelot Airfield","48.5928","6.24111"
"Ãle d'Yeu Airport","46.71860122680664","-2.3911099433898926"
"Nancy Malzeville Glider Field","48.7244","6.20778"
"Buno Bonnevaux Airfield","48.351101","2.42556"
"Mantes ChÃ©rence Airfield","49.078899","1.68972"
"St AndrÃ© De L'eure Airfield","48.898602","1.25056"
"Enghien Moisselles Airfield","49.046398","2.35306"
"La FertÃ© Gaucher Airfield","48.755798","3.27667"
"ChÃ¢teau-Thierry - Belleau Airfield","49.0672","3.35694"
"Ancenis Airport","47.40810012817383","-1.1775000095367432"
"Joinville Mussey Airfield","48.386101","5.145"
"Fontenay Le Comte Airfield","46.441399","-0.792778"
"Bailleau Armenonville Airfield","48.5158","1.64"
"Brienne-le-ChÃ¢teau Airport","48.4297981262207","4.48222017288208"
"Pithiviers Airfield","48.1572","2.1925"
"La FertÃ© Alais Airfield","48.498652","2.338867"
"Bar Sur Seine Airfield","48.066898","4.41361"
"NeufchÃ¢teau Airfield","48.362499","5.72139"
"ChÃ¢teauneuf Sur Cher Airfield","46.871101","2.37694"
"Vierzon MÃ©reau Airfield","47.194698","2.06667"
"Montaigu St Georges Airfield","46.933102","-1.32556"
"Tournus Cuisery Airfield","46.562801","4.97667"
"ÃtrÃ©pagny Airfield","49.306099","1.63861"
"SÃ©zanne St RÃ©my Airfield","48.710602","3.76417"
"Colmar-Houssen Airport","48.109901428222656","7.359010219573975"
"Mulhouse-Habsheim Airport","47.74129867553711","7.4322099685668945"
"Strasbourg Neuhof Airfield","48.554401","7.77806"
"Avallon Airport","47.50310134887695","3.899440050125122"
"Beaune-Challanges Airport","47.005901","4.89342"
"Belfort Chaux Airport","47.70220184326172","6.832499980926514"
"Cosne Sur Loire Airport","47.360599517822266","2.9194400310516357"
"Dijon Darois Airfield","47.386902","4.94806"
"Dole-Tavaux Airport","47.042686","5.435063"
"Joigny Airport","47.9921989440918","3.3922200202941895"
"Lons Le Saulnier Courlaoux Airfield","46.676102","5.47111"
"Montceau Les Mines Airfield","46.604198","4.33389"
"Paray Le Monial Airfield","46.466381","4.133798"
"Pont Sur Yonne Airfield","48.289172","3.247912"
"St Florentin Cheu Airfield","47.98019","3.775583"
"Semur En Auxois Airfield","47.481899","4.34417"
"Doncourt Les Conflans Airfield","49.152802","5.93278"
"Longuyon Villette Airfield","49.484402","5.57278"
"Sarrebourg Buhl Airfield","48.717087","7.074805"
"Sarreguemines Neunkirch Airfield","49.128101","7.10833"
"Verdun-Le Rozelier Airfield","49.122398","5.46905"
"Champagnole Crotenay Airport","46.764400482177734","5.82082986831665"
"St DiÃ© Remomeix Airport","48.2672004699707","7.008609771728516"
"Nuits St Georges Airport","47.14310073852539","4.969170093536377"
"Issoire Le Broc Airport","45.5149993896","3.26749992371"
"PÃ©rouges - Meximieux Airport","45.86970138549805","5.187220096588135"
"Pierrelatte Airport","44.39889907836914","4.71806001663208"
"Romans - Saint-Paul Airport","45.06610107421875","5.103330135345459"
"Ruoms Airport","44.445301","4.33389"
"St Chamond L'horme Airport","45.493099212646484","4.535560131072998"
"Vienne Reventin Airport","45.464199","4.82944"
"Morestel Airport","45.687801","5.45361"
"Lyon Corbas Airport","45.65420150756836","4.913609981536865"
"Langogne - LespÃ©ron Airport","44.70640182495117","3.8883299827575684"
"MegÃ¨ve Altiport","45.823005","6.649406"
"Bellegarde-Vouvray Airport","46.12419891357422","5.80610990524292"
"Aubenas-ArdÃ¨che MÃ©ridional Airport","44.544203","4.372192"
"Le Puy-Loudes Airport","45.0806999206543","3.762890100479126"
"Saint-Flour-Coltines Airport","45.07640075683594","2.99360990524292"
"Brioude Beaumont Airport","45.3250007629","3.35916996002"
"Bourg-CeyzÃ©riat Airport","46.20090103149414","5.292029857635498"
"Ambert Le Poyet Airport","45.51689910888672","3.7463901042938232"
"Altiport L'Alpe d'Huez - Henri GIRAUD","45.088299","6.08472"
"Villefranche-Tarare Airport","45.919983","4.634931"
"Belleville VilliÃ© Morgon Airport","46.142799377441406","4.714719772338867"
"Lapalisse - PÃ©rigny Airport","46.2538986206","3.58860993385"
"Moulins-Montbeugny Airport","46.53459930419922","3.423719882965088"
"Sallanches Airport","45.95389938354492","6.639170169830322"
"BelvÃ¨s St Pardoux Airport","44.782501220703125","0.9588890075683594"
"Condom Valence Sur Baise Airport","43.910301208496094","0.3872219920158386"
"Saint-Affrique-Belmont Airport","43.823299407958984","2.7452800273895264"
"Cassagnes-BÃ©gonhÃ¨s Airport","44.177799224853516","2.515000104904175"
"Chalais Airport","45.26810073852539","0.016944000497460365"
"AÃ©rodrome de RibÃ©rac-Tourette","45.238667","0.264798"
"Rion Des Landes Airport","43.91579818725586","-0.949167013168335"
"St Gaudens Montrejeau Airport","43.10860061645508","0.620278000831604"
"Altiport de Peyresourde Balestas","42.796902","0.435556"
"Revel Montgey Airport","43.48139953613281","1.9800000190734863"
"Saint Inglevert","50.8826083032","1.73575687832"
"Toulouse Bourg St Bernard Airport","43.61220169067383","1.7252800464630127"
"Vendays Montalivet Airport","45.38059997558594","-1.1158299446105957"
"Itxassou Airport","43.337501525878906","-1.42221999168396"
"St Jean D'angÃ©ly Airport","45.966400146484375","-0.5252779722213745"
"Chaumont-Semoutiers Airport","48.0863","5.04902"
"MaulÃ©on Airport","46.902801513671875","-0.6977779865264893"
"Clamecy Airport","47.43830108642578","3.5086100101470947"
"Corlier Altiport","46.040531","5.494537"
"Altiport de La Motte Chalancon","44.4958","5.40285"
"Aubenasson Airport","44.69449996948242","5.1511101722717285"
"Cazeres Palaminy Airport","43.20220184326172","1.051110029220581"
"Marennes Le Bournet Airport","45.82500076293945","-1.0766700506210327"
"Metz-Nancy-Lorraine Airport","48.9821014404","6.25131988525"
"Angers-Loire Airport","47.560299","-0.312222"
"Soissons - Courmelles Airport","49.34579849243164","3.284169912338257"
"Tours Le Louroux Airport","47.150001525878906","0.7127779722213745"
"Lurcy-LÃ©vis Airport","46.713600158691406","2.9458999633789062"
"AÃ©rodrome de Lasclaveries","43.425278","-0.286944"
"Chambley-BussiÃ¨res Air Base","49.025501","5.87607"
"Albertville Airfield","45.627201","6.32972"
"Bastia-Poretta Airport","42.55270004272461","9.48373031616211"
"Calvi-Sainte-Catherine Airport","42.5244444","8.7930556"
"SolliÃ¨res SardiÃ¨res Airfield","45.256401","6.80139"
"Saint-Jean-en-Royans Airport","45.027802","5.31"
"Figari Sud-Corse Airport","41.5005989074707","9.097780227661133"
"AÃ©rodrome de Ghisonaccia - Alzitone","42.053387","9.400241"
"St Jean D'avelanne Airfield","45.516701","5.68056"
"Ajaccio-NapolÃ©on Bonaparte Airport","41.92359924316406","8.8029203414917"
"Lyon Brindas Airfield","45.7117","4.69778"
"St Galmier Airfield","45.607201","4.30583"
"Propriano Airport","41.66059875488281","8.889749526977539"
"La Tour Du Pin Airfield","45.560001","5.38472"
"Solenzara (BA 126) Air Base","41.924400329589844","9.406000137329102"
"AÃ©rodrome de Corte","42.2919","9.189"
"MÃ©ribel Altiport","45.407003","6.577942"
"Belley - Peyrieu Airfield","45.695","5.69278"
"AÃ©rodrome de St Claude Pratz","46.388901","5.77222"
"Auxerre-Branches Airport","47.85020065307617","3.497109889984131"
"ChambÃ©ry-Savoie Airport","45.638099670410156","5.880229949951172"
"Clermont-Ferrand Auvergne Airport","45.7867012024","3.1691699028"
"Bourges Airport","47.058101654052734","2.3702800273895264"
"ChambÃ©ry-Challes-les-Eaux Airport","45.5611000061","5.975759983060001"
"Grenoble Le Versoud Airport","45.2192","5.84972"
"Chalon-Champforgeuil Airport","46.82609939575195","4.817629814147949"
"Annemasse Airport","46.1920013428","6.268390178680001"
"Courchevel Airport","45.396702","6.63472"
"AÃ©rodrome d'Oyonnax-Arbent","46.279202","5.6675"
"Lyon Saint-ExupÃ©ry Airport","45.725556","5.081111"
"AÃ©rodrome de MÃ¢con-Charnay","46.295101","4.79577"
"Saint-Yan Airport","46.412498474121094","4.0132598876953125"
"Roanne-Renaison Airport","46.05830001831055","4.001389980316162"
"Annecy-Haute-Savoie-Mont Blanc Airport","45.9308333","6.1063889"
"AÃ©rodrome de MontÃ©limar - AncÃ´ne","44.583599","4.74056"
"AÃ©rodrome de Saint-Rambert-d'Albon","45.2561","4.82583"
"Grenoble-IsÃ¨re Airport","45.3629","5.32937"
"MontluÃ§on-DomÃ©rat Airfield","46.352501","2.57049"
"Valence-Chabeuil Airport","44.9216","4.9699"
"Vichy-Charmeil Airport","46.169700622558594","3.4037399291992188"
"Aurillac Airport","44.89139938354492","2.4219400882720947"
"ChÃ¢teauroux-DÃ©ols ""Marcel Dassault"" Airport","46.860278","1.721111"
"Lyon-Bron Airport","45.72719955444336","4.944270133972168"
"AÃ©rodrome de Feurs - ChambÃ©on","45.70622","4.19734"
"AÃ©rodrome d'Aix - Les Milles","43.5056","5.36778"
"Le Luc-Le Cannet Airport","43.384700775146484","6.387139797210693"
"Cannes-Mandelieu Airport","43.542","6.95348"
"NÃ®mes Courbessac Airport","43.853901","4.41361"
"Fayence Glider Field","43.6112","6.69715"
"AÃ©rodrome de la Montagne Noire","43.407501","1.99028"
"Saint-Ãtienne-BouthÃ©on Airport","45.54059982299805","4.296390056610107"
"Istres Le TubÃ© Air Base","43.522701","4.92384"
"Carcassonne Airport","43.215999603271484","2.3063199520111084"
"Marseille Provence Airport","43.439271922","5.22142410278"
"Nice-CÃ´te d'Azur Airport","43.6584014893","7.215869903560001"
"Orange-Caritat (BA 115) Air Base","44.140499114990234","4.866720199584961"
"Perpignan-Rivesaltes (LlabanÃ¨re) Airport","42.74039840698242","2.8706700801849365"
"Le Castellet Airport","43.252498626708984","5.785190105438232"
"Barcelonnette - Saint-Pons Airport","44.387198","6.609186"
"AÃ©rodrome d'AlÃ¨s CÃ©vennes","44.069698","4.14212"
"Montpellier-MÃ©diterranÃ©e Airport","43.57619857788086","3.96301007270813"
"BÃ©ziers-Vias Airport","43.32350158691406","3.3538999557495117"
"Avignon-Caumont Airport","43.90729904174805","4.901830196380615"
"AÃ©rodrome de Castelnaudary-Villeneuve","43.312199","1.92111"
"AÃ©rodrome de ChÃ¢teau-Arnoux - Saint-Auban","44.060001","5.99139"
"Salon-de-Provence (BA 701) Air Base","43.60639953613281","5.109250068664551"
"LÃ©zignan-CorbiÃ¨res Airfield","43.1758","2.73417"
"Gap - Tallard Airfield","44.455002","6.03778"
"Mende-Brenoux Airfield","44.502102","3.53282"
"Mont-Dauphin - St-CrÃ©pin Airport","44.701698","6.60028"
"AÃ©rodrome d'EyguiÃ¨res","43.658298","5.01361"
